movie,C_name0,year0,E_name0,C_name1,year1,E_name1,similarity1,url1,C_name2,year2,E_name2,similarity2,url2,C_name3,year3,E_name3,similarity3,url3
3639,007：金槍人,1974,The Man with the Golden Gun,閃亮的馬鞍,1974,Blazing Saddles,0.9792209107193266,http://www.imdb.com/title/tt0071230,浩劫重生,2000,Cast Away,0.9668912516801136,http://www.imdb.com/title/tt0162222,金鋼鑽,1971,Diamonds Are Forever,0.963124824521426,http://www.imdb.com/title/tt0066995
2366,金剛,1933,King Kong,激流四勇士,1972,Deliverance,0.9895022876796749,http://www.imdb.com/title/tt0068473,第三類接觸,1977,Close Encounters of the Third Kind,0.9873959345366878,http://www.imdb.com/title/tt0075860,動物屋,1978,Animal House,0.9854213680206728,http://www.imdb.com/title/tt0077975
3244,再見女郎,1977,The Goodbye Girl,早安越南,1987,"Good Morning, Vietnam",0.9838281864174684,http://www.imdb.com/title/tt0093105,百萬金臂,1988,Bull Durham,0.9835217385485208,http://www.imdb.com/title/tt0094812,動物屋,1978,Animal House,0.9734894474315844,http://www.imdb.com/title/tt0077975
1967,記憶迴廊,1986,Labyrinth,魔鬼阿諾,1987,The Running Man,0.9902529805717744,http://www.imdb.com/title/tt0093894,摩登褓姆,1985,Weird Science,0.9861233573821392,http://www.imdb.com/title/tt0090305,動物屋,1978,Animal House,0.9858710235401076,http://www.imdb.com/title/tt0077975
1885,她和他和他們之間,1998,The Opposite of Sex,愛與罪,1989,Crimes and Misdemeanors,0.9800354101527992,http://www.imdb.com/title/tt0097123,第三類接觸,1977,Close Encounters of the Third Kind,0.9754148279974312,http://www.imdb.com/title/tt0075860,奇幻城市,1991,The Fisher King,0.9724160912790994,http://www.imdb.com/title/tt0101889
3019,追陽光的少年,1989,Drugstore Cowboy,蘭花賊,2002,Adaptation.,0.9934184304084778,http://www.imdb.com/title/tt0268126,霹靂高手,2000,"O Brother, Where Art Thou?",0.9899169561645368,http://www.imdb.com/title/tt0190590,奇幻城市,1991,The Fisher King,0.988557652866802,http://www.imdb.com/title/tt0101889
3060,追夢者,1991,The Commitments,霹靂高手,2000,"O Brother, Where Art Thou?",0.9841164288727292,http://www.imdb.com/title/tt0190590,反斗智多星,1992,Wayne's World,0.9837868021449094,http://www.imdb.com/title/tt0105793,奇幻城市,1991,The Fisher King,0.9731189791099676,http://www.imdb.com/title/tt0101889
3556,死亡日記,1999,The Virgin Suicides,愛情，不用翻譯,2003,Lost in Translation,0.9897775622980604,http://www.imdb.com/title/tt0335266,ＢＪ單身日記,2001,Bridget Jones's Diary,0.9772222683689059,http://www.imdb.com/title/tt0243155,怵目驚魂28天,2001,Donnie Darko,0.9767304287946617,http://www.imdb.com/title/tt0246578
5878,悄悄告訴她,2002,Hable con ella,愛情，不用翻譯,2003,Lost in Translation,0.9690896224971992,http://www.imdb.com/title/tt0335266,蘭花賊,2002,Adaptation.,0.9473034686349916,http://www.imdb.com/title/tt0268126,尋找新方向,2004,Sideways,0.9404416579547712,http://www.imdb.com/title/tt0375063
6620,小人物狂想曲,2003,American Splendor,愛情，不用翻譯,2003,Lost in Translation,0.9767401078175052,http://www.imdb.com/title/tt0335266,神秘河流,2003,Mystic River,0.9697931747597508,http://www.imdb.com/title/tt0327056,尋找新方向,2004,Sideways,0.9618690572556196,http://www.imdb.com/title/tt0375063
246,籃球夢,1994,Hoop Dreams,北西北,1959,North by Northwest,0.9949275583112916,http://www.imdb.com/title/tt0053125,戰略迷魂,1962,The Manchurian Candidate,0.9943506676931342,http://www.imdb.com/title/tt0056218,尋找新方向,2004,Sideways,0.993468868237381,http://www.imdb.com/title/tt0375063
4262,疤面,1983,Scarface,巴頓芬克,1991,Barton Fink,0.987609316997164,http://www.imdb.com/title/tt0101410,神隱少女,2001,Sen to Chihiro no kamikakushi,0.984933744981324,http://www.imdb.com/title/tt0245429,尋找新方向,2004,Sideways,0.982182171612138,http://www.imdb.com/title/tt0375063
6331,意亂情迷,2002,Spellbound,愛情，不用翻譯,2003,Lost in Translation,0.9760663031095232,http://www.imdb.com/title/tt0335266,神鬼奇航：鬼盜船魔咒,2003,Pirates of the Caribbean: The Curse of the Black Pearl,0.9749856703732604,http://www.imdb.com/title/tt0325980,海底總動員,2003,Finding Nemo,0.9699952495627832,http://www.imdb.com/title/tt0266543
5463,火焰末日,2002,Reign of Fire,X戰警2,2003,X2,0.9671573080047352,http://www.imdb.com/title/tt0290334,V怪客,2005,V for Vendetta,0.9638783047975226,http://www.imdb.com/title/tt0434409,海底總動員,2003,Finding Nemo,0.9594079391667428,http://www.imdb.com/title/tt0266543
4023,扭轉奇蹟,2000,The Family Man,哈利波特：神祕的魔法石,2001,Harry Potter and the Sorcerer's Stone,0.9783066119878864,http://www.imdb.com/title/tt0241527,王牌天神,2003,Bruce Almighty,0.975636424567818,http://www.imdb.com/title/tt0315327,海底總動員,2003,Finding Nemo,0.969049076656676,http://www.imdb.com/title/tt0266543
3791,渾身是勁,1984,Footloose,門當父不對,2000,Meet the Parents,0.982821345538909,http://www.imdb.com/title/tt0212338,浩劫重生,2000,Cast Away,0.9814190714470882,http://www.imdb.com/title/tt0162222,海底總動員,2003,Finding Nemo,0.9804998685920158,http://www.imdb.com/title/tt0266543
3703,衝鋒飛車隊,1981,Mad Max 2,活人甡吃,2004,Shaun of the Dead,0.9895243251801116,http://www.imdb.com/title/tt0365748,神鬼奇航：鬼盜船魔咒,2003,Pirates of the Caribbean: The Curse of the Black Pearl,0.9884357324471896,http://www.imdb.com/title/tt0325980,霹靂高手,2000,"O Brother, Where Art Thou?",0.9865091121614912,http://www.imdb.com/title/tt0190590
4007,華爾街,1987,Wall Street,神鬼交鋒,2002,Catch Me If You Can,0.9905814697045784,http://www.imdb.com/title/tt0264464,瞞天過海,2001,Ocean's Eleven,0.9903129944159788,http://www.imdb.com/title/tt0240772,霹靂高手,2000,"O Brother, Where Art Thou?",0.9888981291404964,http://www.imdb.com/title/tt0190590
2976,穿梭鬼門關,1999,Bringing Out the Dead,早安越南,1987,"Good Morning, Vietnam",0.9601663283751408,http://www.imdb.com/title/tt0093105,心靈角落,1999,Magnolia,0.9535700238445046,http://www.imdb.com/title/tt0175880,霹靂高手,2000,"O Brother, Where Art Thou?",0.95135230584452,http://www.imdb.com/title/tt0190590
2150,上帝也瘋狂,1980,The Gods Must Be Crazy,終極戰士,1987,Predator,0.9933120848018896,http://www.imdb.com/title/tt0093773,浩劫重生,2000,Cast Away,0.9903086213828064,http://www.imdb.com/title/tt0162222,霹靂高手,2000,"O Brother, Where Art Thou?",0.9898136529984392,http://www.imdb.com/title/tt0190590
5617,怪ㄎㄚ情緣,2002,Secretary,活人甡吃,2004,Shaun of the Dead,0.9601794610801316,http://www.imdb.com/title/tt0365748,神鬼奇航：鬼盜船魔咒,2003,Pirates of the Caribbean: The Curse of the Black Pearl,0.947199947504058,http://www.imdb.com/title/tt0325980,愛情，不用翻譯,2003,Lost in Translation,0.9392148398902014,http://www.imdb.com/title/tt0335266
5135,雨季的婚禮,2001,Monsoon Wedding,神鬼奇航：鬼盜船魔咒,2003,Pirates of the Caribbean: The Curse of the Black Pearl,0.9682410366379306,http://www.imdb.com/title/tt0325980,情歸紐澤西,2004,Garden State,0.9604585468176328,http://www.imdb.com/title/tt0333766,愛情，不用翻譯,2003,Lost in Translation,0.9570938016363456,http://www.imdb.com/title/tt0335266
6440,巴頓芬克,1991,Barton Fink,搶閘媽咪,1983,The Meaning of Life,0.9931702913899796,http://www.imdb.com/title/tt0085959,蝙蝠俠：開戰時刻,2005,Batman Begins,0.9922020461901911,http://www.imdb.com/title/tt0372784,愛情，不用翻譯,2003,Lost in Translation,0.9832108726427052,http://www.imdb.com/title/tt0335266
3083,我的母親,1999,Todo sobre mi madre,臥虎藏龍,2000,Wo hu cang long,0.9857465926353594,http://www.imdb.com/title/tt0190332,心靈角落,1999,Magnolia,0.9832797780269432,http://www.imdb.com/title/tt0175880,愛情，不用翻譯,2003,Lost in Translation,0.9810413768866924,http://www.imdb.com/title/tt0335266
6156,皇家威龍,2003,Shanghai Knights,魔戒三部曲：王者再臨,2003,The Lord of the Rings: The Return of the King,0.9768213539176092,http://www.imdb.com/title/tt0167260,神鬼奇航：鬼盜船魔咒,2003,Pirates of the Caribbean: The Curse of the Black Pearl,0.9755709144458492,http://www.imdb.com/title/tt0325980,超人特攻隊,2004,The Incredibles,0.953685977165722,http://www.imdb.com/title/tt0317705
2761,鐵巨人,1999,The Iron Giant,蜘蛛人2,2004,Spider-Man 2,0.9887888453221628,http://www.imdb.com/title/tt0316654,神鬼認證：最後通牒,2007,The Bourne Ultimatum,0.9865780237881666,http://www.imdb.com/title/tt0440963,超人特攻隊,2004,The Incredibles,0.9854045566143472,http://www.imdb.com/title/tt0317705
3034,羅賓漢,1973,Robin Hood,海底總動員,2003,Finding Nemo,0.99313261921854,http://www.imdb.com/title/tt0266543,神鬼認證：神鬼疑雲,2004,The Bourne Supremacy,0.9882949335822496,http://www.imdb.com/title/tt0372183,超人特攻隊,2004,The Incredibles,0.9871310992559836,http://www.imdb.com/title/tt0317705
1957,火戰車,1981,Chariots of Fire,怪獸電力公司,2001,"Monsters, Inc.",0.9893444278627282,http://www.imdb.com/title/tt0198781,魔戒首部曲：魔戒現身,2001,The Lord of the Rings: The Fellowship of the Ring,0.9868288223964602,http://www.imdb.com/title/tt0120737,超人特攻隊,2004,The Incredibles,0.9845039616931855,http://www.imdb.com/title/tt0317705
2080,小姐與流氓,1955,Lady and the Tramp,雙重賠償,1944,Double Indemnity,0.9931671400799584,http://www.imdb.com/title/tt0036775,創：光速戰記,1982,TRON,0.99149154667124,http://www.imdb.com/title/tt0084827,超人特攻隊,2004,The Incredibles,0.9895971810695938,http://www.imdb.com/title/tt0317705
5103,沙地傳奇,1993,The Sandlot,納尼亞傳奇：獅子、女巫、魔衣櫥,2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0.9928798045074014,http://www.imdb.com/title/tt0363771,神鬼奇航：鬼盜船魔咒,2003,Pirates of the Caribbean: The Curse of the Black Pearl,0.9906871826436644,http://www.imdb.com/title/tt0325980,蜘蛛人,2002,Spider-Man,0.9881644781564546,http://www.imdb.com/title/tt0145487
2125,灰姑娘，很久很久以前,1998,EverAfter,史瑞克,2001,Shrek,0.9889939439568604,http://www.imdb.com/title/tt0126029,瞞天過海,2001,Ocean's Eleven,0.9850557697062859,http://www.imdb.com/title/tt0240772,蜘蛛人,2002,Spider-Man,0.9821701988230912,http://www.imdb.com/title/tt0145487
3968,神鬼願望,2000,Bedazzled,魔戒首部曲：魔戒現身,2001,The Lord of the Rings: The Fellowship of the Ring,0.9329785797475136,http://www.imdb.com/title/tt0120737,魔戒二部曲：雙城奇謀,2002,The Lord of the Rings: The Two Towers,0.9246916910529174,http://www.imdb.com/title/tt0167261,蜘蛛人,2002,Spider-Man,0.9245069112270484,http://www.imdb.com/title/tt0145487
3452,致命羅密歐,2000,Romeo Must Die,X戰警,2000,X-Men,0.9518401644908532,http://www.imdb.com/title/tt0120903,神鬼戰士,2000,Gladiator,0.9496230083743012,http://www.imdb.com/title/tt0172495,蜘蛛人,2002,Spider-Man,0.94542860268315,http://www.imdb.com/title/tt0145487
904,後窗,1954,Rear Window,ＮＧ一籮筐,1996,Waiting for Guffman,0.9942228562372556,http://www.imdb.com/title/tt0118111,神秘河流,2003,Mystic River,0.9937296356375714,http://www.imdb.com/title/tt0327056,單身公寓,1968,The Odd Couple,0.9926712990539476,http://www.imdb.com/title/tt0063374
2243,收播新聞,1987,Broadcast News,驚爆內幕,1999,The Insider,0.9944512651212308,http://www.imdb.com/title/tt0140352,惡魔島,1973,Papillon,0.9935198175396692,http://www.imdb.com/title/tt0070511,單身公寓,1968,The Odd Couple,0.9934450968299255,http://www.imdb.com/title/tt0063374
3361,百萬金臂,1988,Bull Durham,X戰警2,2003,X2,0.9929189902701708,http://www.imdb.com/title/tt0290334,愛是您·愛是我,2003,Love Actually,0.990923822136434,http://www.imdb.com/title/tt0314331,單身公寓,1968,The Odd Couple,0.9884590527069448,http://www.imdb.com/title/tt0063374
2289,超級大玩家,1992,The Player,麥爾坎·X,1992,Malcolm X,0.994242611905386,http://www.imdb.com/title/tt0104797,神秘河流,2003,Mystic River,0.9929544387125604,http://www.imdb.com/title/tt0327056,一路順瘋,1987,"Planes, Trains & Automobiles",0.9920664055344244,http://www.imdb.com/title/tt0093748
2302,智勇急轉彎,1992,My Cousin Vinny,瘋狂聖誕假期,1989,National Lampoon's Christmas Vacation,0.9907372949596074,http://www.imdb.com/title/tt0097958,神秘河流,2003,Mystic River,0.9896625248619468,http://www.imdb.com/title/tt0327056,粗野少年族,1987,The Lost Boys,0.9896540240078064,http://www.imdb.com/title/tt0093437
592,蝙蝠俠,1989,Batman,酷狗寶貝之魔兔詛咒,2005,The Curse of the Were-Rabbit,0.9912555323553126,http://www.imdb.com/title/tt0312004,緊急動員,1998,The Siege,0.9910127090498824,http://www.imdb.com/title/tt0133952,粗野少年族,1987,The Lost Boys,0.9906943120909008,http://www.imdb.com/title/tt0093437
2003,小精靈,1984,Gremlins,機器戰警,1987,RoboCop,0.990677989087075,http://www.imdb.com/title/tt0093870,小精靈2,1990,Gremlins 2: The New Batch,0.9901707871473299,http://www.imdb.com/title/tt0099700,粗野少年族,1987,The Lost Boys,0.9880588410888159,http://www.imdb.com/title/tt0093437
2174,陰間大法師,1988,Beetlejuice,魔鬼阿諾,1987,The Running Man,0.9916381459256968,http://www.imdb.com/title/tt0093894,"Beside(s),",1998,Happiness,0.9911104997596968,http://www.imdb.com/title/tt0147612,粗野少年族,1987,The Lost Boys,0.987288508797436,http://www.imdb.com/title/tt0093437
3897,成名在望,2000,Almost Famous,開膛手,2001,From Hell,0.991934667528388,http://www.imdb.com/title/tt0120681,神秘河流,2003,Mystic River,0.9887979318372327,http://www.imdb.com/title/tt0327056,星際爭霸戰,2009,Star Trek,0.9884833011443448,http://www.imdb.com/title/tt0796366
64614,經典老爺車,2008,Gran Torino,福爾摩斯,2009,Sherlock Holmes,0.988189631027447,http://www.imdb.com/title/tt0988045,王者之聲：宣戰時刻,2010,The King's Speech,0.9863805617926126,http://www.imdb.com/title/tt1504320,星際爭霸戰,2009,Star Trek,0.9845754662285638,http://www.imdb.com/title/tt0796366
6870,神秘河流,2003,Mystic River,為你鍾情,2005,Walk the Line,0.9929521711575756,http://www.imdb.com/title/tt0358273,經典老爺車,2008,Gran Torino,0.9894906239182016,http://www.imdb.com/title/tt1205489,星際爭霸戰,2009,Star Trek,0.9888267070190334,http://www.imdb.com/title/tt0796366
322,驚爆好萊塢內幕,1994,Swimming with Sharks,阿甘正傳,1994,Forrest Gump,0.9826440281402882,http://www.imdb.com/title/tt0109830,蝙蝠俠,1989,Batman,0.9789581967016115,http://www.imdb.com/title/tt0096895,綠野仙蹤,1939,The Wizard of Oz,0.9659927157818424,http://www.imdb.com/title/tt0032138
6936,精靈總動員,2003,Elf,殺手沒有假期,2008,In Bruges,0.98366765418838,http://www.imdb.com/title/tt0780536,婚禮終結者,2005,Wedding Crashers,0.982557868738511,http://www.imdb.com/title/tt0396269,麥胖報告,2004,Super Size Me,0.9804975321409108,http://www.imdb.com/title/tt0390521
3421,動物屋,1978,Animal House,迷霧追魂手,1979,Mad Max,0.9906705762871116,http://www.imdb.com/title/tt0079501,婚禮終結者,2005,Wedding Crashers,0.9882363729874512,http://www.imdb.com/title/tt0396269,針鋒相對,2002,Insomnia,0.9849086757663146,http://www.imdb.com/title/tt0278504
3671,閃亮的馬鞍,1974,Blazing Saddles,城巿鄉巴佬,1991,City Slickers,0.9889593627983041,http://www.imdb.com/title/tt0101587,紐約黑幫,2002,Gangs of New York,0.9887550263116072,http://www.imdb.com/title/tt0217505,針鋒相對,2002,Insomnia,0.9878852507933036,http://www.imdb.com/title/tt0278504
8376,拿破崙炸藥,2004,Napoleon Dynamite,特攻聯盟,2010,Kick-Ass,0.9893940979883435,http://www.imdb.com/title/tt1250777,型男飛行日誌,2009,Up in the Air,0.98670678282107,http://www.imdb.com/title/tt1193138,歪小子史考特,2010,Scott Pilgrim vs. the World,0.9865077535189226,http://www.imdb.com/title/tt0446029
72226,超級狐狸先生,2009,Fantastic Mr. Fox,玩具總動員3,2010,Toy Story 3,0.9931297336172574,http://www.imdb.com/title/tt0435761,月昇冒險王國,2012,Moonrise Kingdom,0.9908585190127048,http://www.imdb.com/title/tt1748122,歪小子史考特,2010,Scott Pilgrim vs. the World,0.9838918010177424,http://www.imdb.com/title/tt0446029
194,煙,1995,Smoke,搖滾萬萬歲,1984,This Is Spinal Tap,0.9924329286341096,http://www.imdb.com/title/tt0088258,奇愛博士,1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0.9921230980214368,http://www.imdb.com/title/tt0057012,後窗,1954,Rear Window,0.9915449997537212,http://www.imdb.com/title/tt0047396
333,老闆有麻煩,1995,Tommy Boy,時空賤諜００７,1999,Austin Powers: The Spy Who Shagged Me,0.9827563048646042,http://www.imdb.com/title/tt0145660,星艦迷航記IV：搶救未?,1986,Star Trek IV: The Voyage Home,0.9826687438207774,http://www.imdb.com/title/tt0092007,後窗,1954,Rear Window,0.9824318387752066,http://www.imdb.com/title/tt0047396
307,藍色情挑,1993,Trois couleurs: Bleu,白色情迷,1994,Trois couleurs: Blanc,0.9937936123028072,http://www.imdb.com/title/tt0111507,奇愛博士,1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0.9833366064009044,http://www.imdb.com/title/tt0057012,2001太空漫遊,1968,2001: A Space Odyssey,0.9823105316764998,http://www.imdb.com/title/tt0062622
1125,粉紅豹2,1975,The Return of the Pink Panther,搖滾萬萬歲,1984,This Is Spinal Tap,0.9829532964991732,http://www.imdb.com/title/tt0088258,神鬼尖兵,1992,Sneakers,0.9815356789926512,http://www.imdb.com/title/tt0105435,驚魂記,1960,Psycho,0.9810601323389562,http://www.imdb.com/title/tt0054215
866,捆綁我愛著我,1996,Bound,中國城,1974,Chinatown,0.9886012949585994,http://www.imdb.com/title/tt0071315,疾走羅拉,1998,Lola rennt,0.9864886184138302,http://www.imdb.com/title/tt0130827,驚魂記,1960,Psycho,0.9860738092389678,http://www.imdb.com/title/tt0054215
1012,老黃狗,1957,Old Yeller,星際大戰五部曲：帝國大反擊,1980,Star Wars: Episode V - The Empire Strikes Back,0.9867195049911284,http://www.imdb.com/title/tt0080684,小飛象,1941,Dumbo,0.9835429263118559,http://www.imdb.com/title/tt0033563,驚魂記,1960,Psycho,0.979968334728902,http://www.imdb.com/title/tt0054215
1273,不法之徒,1986,Down by Law,搖滾萬萬歲,1984,This Is Spinal Tap,0.9716676756460644,http://www.imdb.com/title/tt0088258,早餐俱樂部,1985,The Breakfast Club,0.9595399000985082,http://www.imdb.com/title/tt0088847,撫養亞利桑那,1987,Raising Arizona,0.959526360318768,http://www.imdb.com/title/tt0093822
1280,Da,1991,Da hong deng long gao gao gua,搖滾萬萬歲,1984,This Is Spinal Tap,0.987061207784628,http://www.imdb.com/title/tt0088258,七武士,1954,Shichinin no samurai,0.9831547983091988,http://www.imdb.com/title/tt0047478,心戰,1997,The Game,0.9798057144401726,http://www.imdb.com/title/tt0119174
1283,日正當中,1952,High Noon,搖滾萬萬歲,1984,This Is Spinal Tap,0.9936138038095562,http://www.imdb.com/title/tt0088258,霹靂神探,1971,The French Connection,0.992702503710982,http://www.imdb.com/title/tt0067116,大白鯊,1975,Jaws,0.9896432681242806,http://www.imdb.com/title/tt0073195
434,巔峰戰士,1993,Cliffhanger,七四七絕地悍將,1996,Executive Decision,0.9916803522259476,http://www.imdb.com/title/tt0116253,阿達一族,1991,The Addams Family,0.990518823076772,http://www.imdb.com/title/tt0101272,說不完的故事,1984,Die unendliche Geschichte,0.9877566706562106,http://www.imdb.com/title/tt0088323
1092,第六感追緝令,1992,Basic Instinct,百萬金臂,1988,Bull Durham,0.9934509911279964,http://www.imdb.com/title/tt0094812,撞牆,2004,Crash,0.988916861311173,http://www.imdb.com/title/tt0375679,說不完的故事,1984,Die unendliche Geschichte,0.9884988753895816,http://www.imdb.com/title/tt0088323
1201,黃昏三鏢客,1966,"Il buono, il brutto, il cattivo",第七號情報員,1962,Dr. No,0.989464671476284,http://www.imdb.com/title/tt0055928,阿達一族,1991,The Addams Family,0.9890765013169164,http://www.imdb.com/title/tt0101272,荒野大鏢客,1964,Per un pugno di dollari,0.986796978314334,http://www.imdb.com/title/tt0058461
1779,地動天驚,1998,Sphere,綠色奇蹟,1999,The Green Mile,0.9828789390658588,http://www.imdb.com/title/tt0120689,阿達一族,1991,The Addams Family,0.9785129292256772,http://www.imdb.com/title/tt0101272,史瑞克,2001,Shrek,0.9784062279111074,http://www.imdb.com/title/tt0126029
3745,冰凍星球,2000,Titan A.E.,X戰警,2000,X-Men,0.9782005240144712,http://www.imdb.com/title/tt0120903,V怪客,2005,V for Vendetta,0.971077321954018,http://www.imdb.com/title/tt0434409,史瑞克,2001,Shrek,0.9697244226798448,http://www.imdb.com/title/tt0126029
3863,入侵腦細胞,2000,The Cell,Human,2000,Traffic,0.9792264245123996,http://www.imdb.com/title/tt0181865,登峰造擊,2004,Million Dollar Baby,0.9791191516134936,http://www.imdb.com/title/tt0405159,史瑞克,2001,Shrek,0.9732172828814992,http://www.imdb.com/title/tt0126029
2137,夏綠蒂的網,1973,Charlotte's Web,空前絕後滿天飛,1980,Airplane!,0.9874006225086596,http://www.imdb.com/title/tt0080339,玩具總動員２,1999,Toy Story 2,0.9836928461428448,http://www.imdb.com/title/tt0120363,史瑞克,2001,Shrek,0.9789273405371021,http://www.imdb.com/title/tt0126029
4238,全面追緝令,2001,Along Came a Spider,魔戒二部曲：雙城奇謀,2002,The Lord of the Rings: The Two Towers,0.9675994055218228,http://www.imdb.com/title/tt0167261,魔戒首部曲：魔戒現身,2001,The Lord of the Rings: The Fellowship of the Ring,0.9501346594104274,http://www.imdb.com/title/tt0120737,史瑞克,2001,Shrek,0.9217995987058408,http://www.imdb.com/title/tt0126029
300,益智遊戲,1994,Quiz Show,以父之名,1993,In the Name of the Father,0.9954515695701294,http://www.imdb.com/title/tt0107207,傻瓜大鬧科學城,1973,Sleeper,0.994521112500162,http://www.imdb.com/title/tt0070707,驚天爆,1997,Donnie Brasco,0.9929562689811792,http://www.imdb.com/title/tt0119008
1196,星際大戰五部曲：帝國大反擊,1980,Star Wars: Episode V - The Empire Strikes Back,異次元殺陣,1997,Cube,0.9931314197851826,http://www.imdb.com/title/tt0123755,星際大戰六部曲：絕地大反攻,1983,Star Wars: Episode VI - Return of the Jedi,0.9927562133379708,http://www.imdb.com/title/tt0086190,絕地7騎士,1960,The Magnificent Seven,0.99183226926601,http://www.imdb.com/title/tt0054047
1210,星際大戰六部曲：絕地大反攻,1983,Star Wars: Episode VI - Return of the Jedi,美國隊長2：酷寒戰士,2014,Captain America: The Winter Soldier,0.99287270782501,http://www.imdb.com/title/tt1843866,約翰葛里遜之造雨人,1997,The Rainmaker,0.9918922469547948,http://www.imdb.com/title/tt0119978,絕地7騎士,1960,The Magnificent Seven,0.9917244527803344,http://www.imdb.com/title/tt0054047
249,永遠的愛人,1994,Immortal Beloved,星際大戰四部曲：曙光乍現,1977,Star Wars,0.9844781763380308,http://www.imdb.com/title/tt0076759,夜訪吸血鬼,1994,Interview with the Vampire: The Vampire Chronicles,0.9830244250114848,http://www.imdb.com/title/tt0110148,阿甘正傳,1994,Forrest Gump,0.9813558399807788,http://www.imdb.com/title/tt0109830
222,他們愛的故事,1995,Circle of Friends,絕地任務,1996,The Rock,0.9878805609226612,http://www.imdb.com/title/tt0117500,二見鍾情,1995,While You Were Sleeping,0.9853870581253784,http://www.imdb.com/title/tt0114924,長日將盡,1993,The Remains of the Day,0.9815822174606856,http://www.imdb.com/title/tt0107943
524,豪情好傢伙,1993,Rudy,絕地任務,1996,The Rock,0.9904275530147348,http://www.imdb.com/title/tt0117500,不可能的任務,1996,Mission: Impossible,0.9829118535203882,http://www.imdb.com/title/tt0117060,俠盜王子羅賓漢,1991,Robin Hood: Prince of Thieves,0.9780093787747328,http://www.imdb.com/title/tt0102798
223,瘋狂店員,1994,Clerks,埃及王子,1998,The Prince of Egypt,0.9910994282214456,http://www.imdb.com/title/tt0120794,豪情四兄弟,1996,Sleepers,0.9902589979656372,http://www.imdb.com/title/tt0117665,第七號情報員,1962,Dr. No,0.9898507234954445,http://www.imdb.com/title/tt0055928
1688,真假公主－安娜塔西亞,1997,Anastasia,埃及王子,1998,The Prince of Egypt,0.9925495374145054,http://www.imdb.com/title/tt0120794,西城故事,1961,West Side Story,0.990410327858658,http://www.imdb.com/title/tt0055614,灰姑娘，很久很久以前,1998,EverAfter,0.98985882790489,http://www.imdb.com/title/tt0120631
1569,我最好朋友的婚禮,1997,My Best Friend's Wedding,史瑞克2,2004,Shrek 2,0.980400346816684,http://www.imdb.com/title/tt0298148,瞞天過海,2001,Ocean's Eleven,0.975828271228436,http://www.imdb.com/title/tt0240772,灰姑娘，很久很久以前,1998,EverAfter,0.9717339219832539,http://www.imdb.com/title/tt0120631
971,朱門巧婦,1958,Cat on a Hot Tin Roof,畢業生,1967,The Graduate,0.9905355849641908,http://www.imdb.com/title/tt0061722,太空先鋒,1983,The Right Stuff,0.9886086193102852,http://www.imdb.com/title/tt0086197,慾望街車,1951,A Streetcar Named Desire,0.9883353303960954,http://www.imdb.com/title/tt0044081
441,我們的輕狂年代,1993,Dazed and Confused,螢光幕後,1976,Network,0.993863825337792,http://www.imdb.com/title/tt0074958,阿達記者擺烏龍,1985,Fletch,0.9923671989744128,http://www.imdb.com/title/tt0089155,慾望街車,1951,A Streetcar Named Desire,0.9912591971969952,http://www.imdb.com/title/tt0044081
225,告白,1994,Disclosure,3D劍客聯盟：雲端之戰,1993,The Three Musketeers,0.986882046434885,http://www.imdb.com/title/tt0108333,驚濤駭浪,1994,The River Wild,0.9860578679282362,http://www.imdb.com/title/tt0110997,超級王牌,1994,Maverick,0.984684266437635,http://www.imdb.com/title/tt0110478
494,七四七絕地悍將,1996,Executive Decision,3D劍客聯盟：雲端之戰,1993,The Three Musketeers,0.98440145314532,http://www.imdb.com/title/tt0108333,大老婆俱樂部,1996,The First Wives Club,0.9829714768435702,http://www.imdb.com/title/tt0116313,擋不住的奇蹟,1996,That Thing You Do!,0.9789636617402546,http://www.imdb.com/title/tt0117887
532,瘋狂殺手俏媽咪,1994,Serial Mom,沉默的羔羊,1991,The Silence of the Lambs,0.975244598338322,http://www.imdb.com/title/tt0102926,站在我這邊,1986,Stand by Me,0.9741790536632126,http://www.imdb.com/title/tt0092005,蝙蝠俠,1989,Batman,0.9679374831183112,http://www.imdb.com/title/tt0096895
492,曼哈頓神秘謀殺,1993,Manhattan Murder Mystery,早安越南,1987,"Good Morning, Vietnam",0.985112727649829,http://www.imdb.com/title/tt0093105,綠寶石,1984,Romancing the Stone,0.9834242296968456,http://www.imdb.com/title/tt0088011,蝙蝠俠,1989,Batman,0.9807965956109156,http://www.imdb.com/title/tt0096895
514,通天大盜,1994,The Ref,另類殺手,1997,Grosse Pointe Blank,0.991976903294116,http://www.imdb.com/title/tt0119229,站在我這邊,1986,Stand by Me,0.9841807129457728,http://www.imdb.com/title/tt0092005,公主新娘,1987,The Princess Bride,0.9746477589434498,http://www.imdb.com/title/tt0093779
1227,四海兄弟,1984,Once Upon a Time in America,聖戰奇兵,1989,Indiana Jones and the Last Crusade,0.9899388544049532,http://www.imdb.com/title/tt0097576,站在我這邊,1986,Stand by Me,0.9872510816691512,http://www.imdb.com/title/tt0092005,鐵面無私,1987,The Untouchables,0.9863412050174968,http://www.imdb.com/title/tt0094226
